timestamp,url,userSessionID,referrer,language,viewportWidth,viewportHeight,userAgent
2020-12-06T12:52:29.577Z,https://adventskalender.puk-bonn.de/#/,1449ec7b-5c54-4a64-a732-0cfa1c83dea0,,en-GB,1440,826,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0
2020-12-06T12:52:30.194Z,https://adventskalender.puk-bonn.de/#/,1449ec7b-5c54-4a64-a732-0cfa1c83dea0,,en-GB,1440,826,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0
2020-12-06T12:52:30.815Z,https://adventskalender.puk-bonn.de/#/,1449ec7b-5c54-4a64-a732-0cfa1c83dea0,,en-GB,1440,826,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0
2020-12-06T12:52:31.417Z,https://adventskalender.puk-bonn.de/#/,1449ec7b-5c54-4a64-a732-0cfa1c83dea0,,en-GB,1440,826,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0
2020-12-06T12:52:31.981Z,https://adventskalender.puk-bonn.de/#/,1449ec7b-5c54-4a64-a732-0cfa1c83dea0,,en-GB,1440,826,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0
2020-12-06T12:52:33.609Z,https://adventskalender.puk-bonn.de/#/,1449ec7b-5c54-4a64-a732-0cfa1c83dea0,,en-GB,1440,826,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0
2020-12-06T13:15:42.454Z,https://adventskalender.puk-bonn.de/#/,8f867fa3-c33d-4ed1-81c4-1f4a3b970558,http://adventskalender.puk-bonn.de/,de-de,320,454,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:15:50.575Z,https://adventskalender.puk-bonn.de/#/day/2020-12-02,8f867fa3-c33d-4ed1-81c4-1f4a3b970558,http://adventskalender.puk-bonn.de/,de-de,320,529,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:16:03.292Z,https://adventskalender.puk-bonn.de/#/,8f867fa3-c33d-4ed1-81c4-1f4a3b970558,http://adventskalender.puk-bonn.de/,de-de,320,454,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:16:07.105Z,http://adventskalender.puk-bonn.de/#/,7664151a-9c5d-432a-bf66-2f785421c26b,,de-DE,412,735,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.0 Chrome/83.0.4103.106 Mobile Safari/537.36"
2020-12-06T13:16:08.264Z,https://adventskalender.puk-bonn.de/#/,1ee51144-206f-4a8a-b33b-7c1168f1d988,http://adventskalender.puk-bonn.de/,de-DE,412,735,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.0 Chrome/83.0.4103.106 Mobile Safari/537.36"
2020-12-06T13:16:09.575Z,https://adventskalender.puk-bonn.de/#/,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,454,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:16:15.041Z,https://adventskalender.puk-bonn.de/#/day/2020-12-01,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,454,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:16:21.636Z,https://adventskalender.puk-bonn.de/#/day/2020-12-04,1ee51144-206f-4a8a-b33b-7c1168f1d988,http://adventskalender.puk-bonn.de/,de-DE,412,831,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.0 Chrome/83.0.4103.106 Mobile Safari/537.36"
2020-12-06T13:16:22.894Z,https://adventskalender.puk-bonn.de/#/,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,454,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:16:23.808Z,https://adventskalender.puk-bonn.de/#/,1ee51144-206f-4a8a-b33b-7c1168f1d988,http://adventskalender.puk-bonn.de/,de-DE,412,831,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.0 Chrome/83.0.4103.106 Mobile Safari/537.36"
2020-12-06T13:16:25.231Z,https://adventskalender.puk-bonn.de/#/day/2020-12-02,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,529,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
